id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
20607,US,"Soft, simple and hot. Tastes like melted cherry pie filling, sprinkled with cocoa, anise and pepper, with a burning finish. Drink now.",Starr Ranch Vineyard,82,36.0,California,Paso Robles,Central Coast,,,Kenneth Volk 2005 Starr Ranch Vineyard Tempranillo (Paso Robles),Tempranillo,Kenneth Volk
20610,Italy,"The 2007 Söri Rio Sordo is far more impressive than the 2006 edition. Warm temperatures and a long growing season have surely played an important part in developing the aromas of black fruit, sweet spice, plum and dried prune that come forward. The wine shows elegance and integration with a firm, unyielding tannic structure.",Söri Rio Sordo,90,87.0,Piedmont,Barbaresco,South Coast,,,Ca'Romè 2007 Söri Rio Sordo  (Barbaresco),Nebbiolo,Ca'Romè
20687,US,"Ripe pineapple, orange and tropical fruit flavors are covered with oaky notes of buttered toast and butterscotch, resulting in this lavish if rather one-dimensional wine. It plays to the popular taste, at the expense of complexity.",,87,50.0,California,San Francisco Bay,Central Coast,,,Hestan 2010 Chardonnay (San Francisco Bay),Chardonnay,Hestan
20835,US,"Shows the grace and beauty that characterize this fine vineyard, and also the integrity of the vintage. Firm tannins and tart acidity frame ripe flavors of cherries, pomegranates, cola and sandalwood. Excellent, but needs time. Best mid-2010 through 2013.",Keefer Ranch,91,48.0,California,Russian River Valley,Sonoma,,,Freeman 2007 Keefer Ranch Pinot Noir (Russian River Valley),Pinot Noir,Freeman
20875,Italy,"Straightforward and already accessible, this opens with aromas of rubber, coffee, vanilla, toasted oak and plum cake. The extracted palate delivers mature black cherry, chocolate, and sage alongside evolved, fleeting tannins. Enjoy through 2019.",Montersino,88,50.0,Piedmont,Barbaresco,Southern Oregon,Kerin O’Keefe,@kerinokeefe,Orlando Abrigo 2009 Montersino  (Barbaresco),Nebbiolo,Orlando Abrigo
20883,Spain,"This standard Garnacha feels jammy but a bit shapeless. Its raspberry and cassis aromas are ripe and candied, with a floral note while its raspberry and plum flavors finish with modest spice.",Roble,87,11.0,Northern Spain,Navarra,New York Other,Michael Schachner,@wineschach,Príncipe de Viana 2015 Roble Garnacha (Navarra),Garnacha,Príncipe de Viana
21016,Germany,"Shows green fruit and slightly herbal nuances on the nose, then delivers crystalline structure and purity of lime fruit and liquid minerals in the mouth. Although only light to medium in body, this is a powerhouse, with a long finish.",Haardt Trocken,89,38.0,Pfalz,,North Coast,Joe Czerwinski,@JoeCz,Müller-Catoir 2007 Haardt Trocken Riesling (Pfalz),Riesling,Müller-Catoir
21031,Portugal,"An old-vines white wine from the Douro is rare, and this rich wine rewards the winemaker who found the grapes. Aged in wood, ripe and with lemon, peach and grapefruit flavors, it balances richness with a crisp, taut texture. Age this wine a year.",Lua Cheia em Vinhas Velhas,89,14.0,Douro,,South Coast,Roger Voss,@vossroger,Wines & Winemakers 2012 Lua Cheia em Vinhas Velhas White (Douro),Portuguese White,Wines & Winemakers
21313,France,"This is a tangy wine, packed with fruit, orange and lemon zest and a background hint of herbaceousness. A tight, steely texture gives both acidity and the promise of aging. Drink from early 2016.",,90,15.0,Bordeaux,Bordeaux Blanc,Central Coast,Roger Voss,@vossroger,Château la Verrière 2014  Bordeaux Blanc,Bordeaux-style White Blend,Château la Verrière
21316,US,"This is a young yet lush and amazingly rich Pinot Noir. The raspberry and cherry fruit hardly could be riper. Yet the balance of sweet tannins and just-in-time acidity gives the wine good structure. Fine to drink now, and should age well for a couple of years.",Estate Grown,90,72.0,California,Carneros,Napa-Sonoma,,,Donum 2010 Estate Grown Pinot Noir (Carneros),Pinot Noir,Donum
21336,France,"This crisp wine with light citrus, toast and spice flavors is open and fruity. Behind the apple and pear flavors there are almonds, pepper and tangy acidity. Drink this wine now.",Les Bois de Vaux Sec,85,16.0,Loire Valley,Vouvray,Central Coast,Roger Voss,@vossroger,Collegiale des Domaines de Loire 2015 Les Bois de Vaux Sec  (Vouvray),Chenin Blanc,Collegiale des Domaines de Loire
21357,Spain,"Emina 2009 Tinto Fino Roble (Ribera del Duero). Purple and big, with black fruit aromas along with plenty of young oak, licorice, cola and bacon. The palate has a saturated, lush feel and bold flavors of blackberry and oak. On the finish it's all coconut, butter and dill. Ribald and offering a lot.",Tinto Fino Roble,89,15.0,Northern Spain,Ribera del Duero,Willamette Valley,Michael Schachner,@wineschach,Emina 2009 Tinto Fino Roble  (Ribera del Duero),Tinto Fino,Emina
21439,US,"This is a sturdy, stemmy, sharp and chewy bottle. It has some bitter, tarry flavors, but might be up to the challenge of spicy foods or stewed meats.",,83,20.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,La Dolce Vita 2005 Pinot Noir (Willamette Valley),Pinot Noir,La Dolce Vita
21519,Israel,"Sweet cherry and baking vanilla aromas are followed by layers of plum, raspberry and spice in this kosher Bordeaux blend from Israel. The wine offers firm tannins and a lingering finish.",Kessem,84,,Judean Hills,,New York Other,Susan Kostrzewa,@suskostrzewa,Agur 2007 Kessem Red (Judean Hills),Bordeaux-style Red Blend,Agur
21642,France,"The Perrin family, with its long tradition of winemaking, consistently turn out delicious bargain-priced wines from the Côtes du Ventoux. This rosé blends cherries and chocolate with citrus and even touches of minerality and length rare in a $9 wine. Drink now.",,87,9.0,Rhône Valley,Côtes-du-Ventoux,Long Island,Joe Czerwinski,@JoeCz,La Vieille Ferme 2007 Rosé (Côtes-du-Ventoux),Rosé,La Vieille Ferme
21687,France,"This is a perfumed wine, moving easily between crisp, dry acidity and a more rounded almond and pear flavor. There are flavors of spice and freshly baked bread, with warm acidity on the finish.",Sec,89,22.0,Loire Valley,Vouvray,Willamette Valley,Roger Voss,@vossroger,Vignoble Brisebarre 2009 Sec  (Vouvray),Chenin Blanc,Vignoble Brisebarre
21803,France,"This aromatic, perfumed wine is deliciously fruity and crisp, with fine acidity and kiwi-like flavors. Its citrus and apple fruit is bright and lively, with plenty of spice and pepper in the texture. It's ready to drink now but will be better in 2018.",Contine Périgourdine Parcelle Le Jeanneton,90,29.0,Southwest France,Bergerac Sec,Oregon Other,Roger Voss,@vossroger,Château Tour des Gendres 2015 Contine Périgourdine Parcelle Le Jeanneton Muscadelle (Bergerac Sec),Muscadelle,Château Tour des Gendres
21872,US,"A little on the sugary sweet side, but the apricot and tangerine jam flavors are brightened by crisp acidity.",,84,12.0,California,California,California Other,,,Motos Liberty 2009 Pinot Grigio (California),Pinot Grigio,Motos Liberty
21885,Spain,"Cherry and plum aromas are basic and candied, while the palate on this Prieto Picudo-based wine is perky and acidic. The flavors run dilute and herbal, with cherry pie and tart raspberry notes. Lingering acidity makes the finish both fresh and sharp.",Valdeleña Tinto Roble,83,20.0,Northern Spain,Vino de la Tierra de Castilla y León,North Coast,Michael Schachner,@wineschach,Bodega Melgarajo 2010 Valdeleña Tinto Roble Prieto Picudo (Vino de la Tierra de Castilla y León),Prieto Picudo,Bodega Melgarajo
21996,US,"This showcases Viognier's rich, exotic side, with flavors of tropical fruit, orange, vanilla-cream, honeysuckle and spice. It's a big, flamboyant wine, but dry, and nicely balanced with crisp acidity and a touch of mineral.",,88,25.0,California,Santa Lucia Highlands,Central Coast,,,Bodega Rancho 2011 Viognier (Santa Lucia Highlands),Viognier,Bodega Rancho
22056,Italy,"Violet, rose and woodland berry aromas fuse with a whiff a new leather on this bright red. On the luminous no-frills palate, accents of clove and orange peel add interest to unripe strawberry and sour cherry. Fresh acidity and firm tannins provide solid support.",,88,29.0,Piedmont,Barolo,Finger Lakes,Kerin O’Keefe,@kerinokeefe,Sordo 2013  Barolo,Nebbiolo,Sordo
22198,US,"Barrel aromas of vanilla and woodspice are out front and lead to light, elegant fruit and barrel flavors that vie for attention through the finish.",,85,20.0,Washington,Wahluke Slope,Columbia Valley,Sean P. Sullivan,@wawinereport,Seven Falls 2014 Chardonnay (Wahluke Slope),Chardonnay,Seven Falls
22273,US,"Marked by superripe, jammy blackberry and currant flavors that taste like they were baked into a pie, this Cab also has plenty of sweet, caramelized oak. It leaves little to the imagination. Good, but would benefit from greater nuance and complexity.",,86,60.0,California,Stags Leap District,Napa,,,Terlato 2007 Cabernet Sauvignon (Stags Leap District),Cabernet Sauvignon,Terlato
22276,Argentina,"Cherry cough-drop aromas are friendly enough. This feels hollow, with quick-hitting plum and cherry flavors. A touch of chocolate dust defines a simple finish.",,84,23.0,Mendoza Province,Mendoza,Oregon Other,Michael Schachner,@wineschach,Bota Box 2013 Malbec (Mendoza),Malbec,Bota Box
22314,Portugal,"A crisp and strongly lemon-flavored wine, this is light and bright with an herbaceous hint and a softer aftertaste that has melon and a rounder texture. Drink now.",Vila Jardim,84,10.0,Tejo,,Central Valley,Roger Voss,@vossroger,Quinta Vale do Armo 2013 Vila Jardim Siria (Tejo),Siria,Quinta Vale do Armo
22572,France,"From the cave cooperative located in nearby Vacqueyras, this is a full-bodied, plushly textured wine that manages to avoid being too soft. Black cherry and garrigue notes are joined by hints of licorice and mocha on the long, layered finish. Drink now–2020.",Roque Colombe,92,41.0,Rhône Valley,Châteauneuf-du-Pape,North Coast,Joe Czerwinski,@JoeCz,Vignerons de Caractère 2009 Roque Colombe G-S-M (Châteauneuf-du-Pape),G-S-M,Vignerons de Caractère
22582,Italy,"Made entirely with Sangiovese, it has aromas of ripe black fruit, tilled earth, toasted oak sweet vanilla and a hint of leather. The rich palate offers toasted oak, black berries, espresso and coffee alongside dusty, drying tannins",Fabrizio Bianchi,89,50.0,Tuscany,Rosso di Toscana,Willamette Valley,Kerin O’Keefe,@kerinokeefe,Castello di Monsanto 2006 Fabrizio Bianchi Sangiovese (Rosso di Toscana),Sangiovese,Castello di Monsanto
22658,France,"This fragrant wine is also tightly structured, very mineral and packed with acidity. It is based around tannins as much as fruit, giving a wine that is now severe. Drink from 2017 when it will be rounder.",Domaine Champ-Meunier,87,,Burgundy,Saint-Véran,South Coast,Roger Voss,@vossroger,Collin-Bourisset 2013 Domaine Champ-Meunier  (Saint-Véran),Chardonnay,Collin-Bourisset
22785,US,"Great fruit flavors and a lively, fresh texture come together for a very well-balanced and vivid-tasting wine. Just enough tannin and grape acidity provide an agile, appetizing structure to let the fresh red and black cherry notes stand out. Fermented with native yeast and aged in neutral barrels., it will be best after 2018.",Manchester Ridge Vineyard,92,68.0,California,Mendocino Ridge,South Coast,Jim Gordon,@gordone_cellars,Red Car 2013 Manchester Ridge Vineyard Pinot Noir (Mendocino Ridge),Pinot Noir,Red Car
22791,US,"Neil Collins goes for the classic five Rhône grapes in this bottling, blending 48% Mourvèdre, 21% Syrah, 11% Grenache, 11% Cinsault and 9% Counoise to elicit aromas of dried fennel, fresh lavender, white pepper and boysenberry jam. Tight but juicy blueberry and elderberry fruit show on the palate, bound together by upright tannins and lifted with asphalt, black peppercorns and potpourri spice.",Points West,92,35.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Lone Madrone 2012 Points West Red (Paso Robles),Rhône-style Red Blend,Lone Madrone
23097,Italy,"This golden wine offers pretty fruit-based aromas of pineapple, pear, exotic fruit, banana and papaya reinforced by almond, yellow flower and minerals. This well-made Falanghina offers nice harmony and balance overall with fresh acidity on the close.",,88,,Southern Italy,Sannio,South Coast,,,Mastroberardino 2006 Falanghina (Sannio),Falanghina,Mastroberardino
23204,Italy,"This offers enticing scents of white spring flower and green apple. The juicy palate doles out pineapple, peach and tangerine while a note of candied drop wraps up the finish.",Cimalto,89,14.0,Veneto,Soave Classico,Long Island,Kerin O’Keefe,@kerinokeefe,Corte Adami 2015 Cimalto  (Soave Classico),Garganega,Corte Adami
23208,Italy,"This opens with violet, red berry and leather aromas. The savory, straightforward palate offers ripe red cherry, raspberry and clove notes, with a hint of sage and fine-grained tannins. Enjoy through 2020.",,89,32.0,Tuscany,Rosso di Montalcino,California Other,Kerin O’Keefe,@kerinokeefe,Citille di Sopra 2015  Rosso di Montalcino,Sangiovese,Citille di Sopra
23248,Italy,"This linear white opens with delicate aromas that recall citrus blossom, citrus peel and orchard fruit. The racy palate offers green Anjou pear, lime and a note of bitter almond alongside a backbone of firm acidity.",Mirizzi,87,16.0,Central Italy,Verdicchio dei Castelli di Jesi Classico,South Coast,Kerin O’Keefe,@kerinokeefe,Montecappone 2014 Mirizzi  (Verdicchio dei Castelli di Jesi Classico),Verdicchio,Montecappone
23309,US,"Sharp and minty, with modest red cherry and cola flavors. The thinness of fruit accentuates the tannins and acids. Nice and dry, but lacks generosity for a pricey Pinot Noir.",,86,32.0,California,Russian River Valley,Sonoma,,,Inman Family 2007 Pinot Noir (Russian River Valley),Pinot Noir,Inman Family
23350,Spain,"With a violet color and charred aromas of oak, shoe polish and black fruits, this amounts to a very good, woody blend of Carignan and Garnacha that's as healthy as an ox but hits like a bull in a China shop. Blackberry, burnt toast and dark chocolate flavors finish spicy and hot, while rubbery tannins esure that this has a grabby grip. This should improve with additional bottle aging.",Vinyes Velles,89,50.0,Catalonia,Priorat,Long Island,Michael Schachner,@wineschach,Ferrer Bobet 2009 Vinyes Velles Red (Priorat),Red Blend,Ferrer Bobet
23364,US,"This is 100% varietal, from a heritage clone named for the owner and the winery, the Disney Silverado Heritage Clone. It contributes a dusty earthiness to the wine, a density and purity of fruit deep in dense blueberry and blackberry unctuousness. Cedar and graphite season it well, as firm, thick tannins fill up the finish.",SOLO,90,125.0,California,Stags Leap District,Napa,Virginie Boone,@vboone,Silverado 2013 SOLO Cabernet Sauvignon (Stags Leap District),Cabernet Sauvignon,Silverado
