id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
14445,US,"Ripe, fruity and oaky, in the modern style, this Chard shows vanilla and butterscotch-tinged flavors of candied pineapples and honey.",,85,15.0,California,Napa Valley,Napa,,,Rutherford Ranch 2007 Chardonnay (Napa Valley),Chardonnay,Rutherford Ranch
14446,US,"This wine is a blend of Cabernet Sauvignon (58%), Merlot (28%), Syrah (9%) and Malbec. Aromas of macerated cherries, baking spice and cranberry are followed by sweet fruit flavors. It brings a slight sense of astringency but otherwise delivers the goods.",Alatus,91,41.0,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Kontos 2013 Alatus Red (Walla Walla Valley (WA)),Red Blend,Kontos
14551,France,"Tight and herbaceous, this nervy, crisp wine is full of lemon and lime juice cut with an orange zest. Floral and full of acidity, it leaves a mineral, steely aftertaste.",La Grande Cuvée,86,14.0,Bordeaux,Bordeaux Blanc,Southern Oregon,Roger Voss,@vossroger,Dourthe 2013 La Grande Cuvée  (Bordeaux Blanc),Sauvignon Blanc,Dourthe
14558,Italy,"This young fresh red has aromas of dark berry and a whiff of blue flower while the easy-drinking palate offers wild cherry and a hint of spice. It's extremely simple, so drink soon.",Cala de' Poeti,85,12.0,Tuscany,Morellino di Scansano,Willamette Valley,Kerin O’Keefe,@kerinokeefe,Castellani 2015 Cala de' Poeti  (Morellino di Scansano),Red Blend,Castellani
14598,Spain,"Dark in color and inky on the nose, this smells oaky and a bit like plastic. On the palate, grabby tannins and heavy overall weight makes for a clumsy mouthfeel. Flavors of oak resin share the stage with blackberry fruit, while a sticky, tannic finish rates as chunky and chewy.",,87,20.0,Northern Spain,Ribera del Duero,Finger Lakes,Michael Schachner,@wineschach,Señorio del Tallar 2013  Ribera del Duero,Tempranillo,Señorio del Tallar
14610,US,"Exuberant on the nose with aromas of ripe red cherries, peppery spices, herbs and just a touch of funky earth tones, there's a pleasurable rusticity to this Cabernet Franc. It's boldly structured with rich body and dense, drying tannins that hug the finish. It's lovely now, but should continue to evolve well over the next 3-5 years.",,88,17.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Swedish Hill 2011 Cabernet Franc (Finger Lakes),Cabernet Franc,Swedish Hill
14620,Argentina,"White fruit aromas are as expected and clean, with no faux oak, weight or interference. The palate is round but nicely acidic, with cutting texture and sweet, lightly creamy flavors of sweet peach, apple and butter. Turns slightly oaky late, with butterscotch and spice.",Reserve,87,19.0,Mendoza Province,Uco Valley,Finger Lakes,Michael Schachner,@wineschach,Salentein 2010 Reserve Chardonnay (Uco Valley),Chardonnay,Salentein
14621,Spain,"Dark and spicy, with rubber and baked-fruit aromas giving way to herbs, clove and other alluring spice scents. As might be expected from a wine bearing Alvaro Palacios' signature and approval, the final product is smart and snappy, with blackberry, herbs and barrel char all making themselves noticed. Good now and for the next several years.",La Montesa,90,20.0,Northern Spain,Rioja,Sonoma,Michael Schachner,@wineschach,Palacios Remondo 2004 La Montesa  (Rioja),Red Blend,Palacios Remondo
14658,Austria,"A rather neutral nose unfolds into fresh, light-bodied citrus on the palate. This is ultralight with lots of lemony zip and a refreshing finish, here and there is a notion of pepper and pear.",Ried Sätzen Reserve,88,30.0,Weinviertel,,Long Island,Anne Krebiehl MW,@AnneInVino,Schwarzböck 2014 Ried Sätzen Reserve Grüner Veltliner (Weinviertel),Grüner Veltliner,Schwarzböck
14720,US,"Rather elegant and well integrated aromas of stewed black cherries, clove, gingerbread and vanilla are reminiscent of a rich dessert. The palate is also full and flavorful with similar components as well as brown sugar, Vietnamese coffee, purple flowers and a lifting mint component. It's fruity but nuanced and fairly priced.",Pear Valley Vineyard,90,19.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Pear Valley 2013 Pear Valley Vineyard Zinfandel (Paso Robles),Zinfandel,Pear Valley
14737,Spain,"Spicy, bretty and leathery; this type of wine represents Ribera in a traditional, no-tricks light. Air only helps it show its best attributes, which revolve around meaty black fruit and herbal accents. It's chewy, sort of tannic and finishes with flavors of moss and jerky. Good for near-term consumption.",Castillo de Gormaz Crianza,87,20.0,Northern Spain,Ribera del Duero,Sierra Foothills,Michael Schachner,@wineschach,Viña Gormaz 2004 Castillo de Gormaz Crianza  (Ribera del Duero),Tempranillo,Viña Gormaz
14738,Italy,"This beautiful vintage of Duca Enrico shows riper fruit than the 2006, with its hint of green leaf. The fruit here is plush, rich and chewy, with long-lasting tones of blackberry pie, leather, spice and moist pipe tobacco.",Duca Enrico,91,67.0,Sicily & Sardinia,Sicilia,Central Coast,,,Duca di Salaparuta 2005 Duca Enrico Red (Sicilia),Red Blend,Duca di Salaparuta
14787,Italy,"Delicately scented, this radiant wine opens with ultrarefined scents of white field flower, citrus blossom, aromatic herb and a whiff of orchard fruit. The creamy, elegantly structured palate boasts layers of juicy white peach, crisp green apple, tangerine and a hint of white almond. Fresh acidity brightens the creamy flavors while an energizing mineral note closes the lingering finish.",Vigne di Catullo Riserva,94,24.0,Lombardy,Lugana,Southern Oregon,Kerin O’Keefe,@kerinokeefe,Tenuta Roveglia 2013 Vigne di Catullo Riserva  (Lugana),Turbiana,Tenuta Roveglia
14825,US,"A tremendous Cabernet, showing the authority of its vineyard, high up in the Vaca Mountains. Dry and full-bodied, this wine is spectacularly rich in blackberries, cassis and minerals and is well oaked. What's most remarkable is the quality of the tannins. They're firm, yet soft and sweetly refined. A tremendous accomplishment, and should develop in the bottle for a decade. At this price, an outstanding value.",Stagecoach Vineyard,96,45.0,California,Atlas Peak,Napa,,,Conn Creek 2007 Stagecoach Vineyard Cabernet Sauvignon (Atlas Peak),Cabernet Sauvignon,Conn Creek
14831,Italy,"This straight-shooting Chianti presents loads of red berry fruit and a touch of apple skin, with background shades of pressed violets and moist earth. The wine only sees stainless steel, so the brightness of the fruit is what drives it forward.",Chianti,85,15.0,Tuscany,Chianti,South Coast,,,Inalto 2009 Chianti  (Chianti),Sangiovese,Inalto
14902,US,"The grape variety's floral aspects come out in the aromas of this big but well-balanced wine. Full of roses and violets, the perfume is unusual and inviting, and the flavors follow, piling on dry but ripe tones of blueberry and black olive, riding a richly tannic texture that seems to coat all corners of the palate.",,90,27.0,California,Red Hills Lake County,Central Valley,Jim Gordon,@gordone_cellars,Two Angels 2015 Petite Sirah (Red Hills Lake County),Petite Sirah,Two Angels
14923,US,"Fascinating aromas and flavors like cedar, grilled rosemary and stewed plums—all of which taste better than they sound—make this very dry wine a treat. It has great aromatic complexity, layers of fruit, spice and savory flavors, good concentration and a very firm texture.",Attitude Adjustment,90,45.0,California,California,California Other,Jim Gordon,@gordone_cellars,Enoteca Five 2012 Attitude Adjustment Red (California),Bordeaux-style Red Blend,Enoteca Five
14995,Spain,"Dusty cherry and raspberry aromas taste candied and friendly. The palate on this reddish-colored wine is round and plump, with good texture. It tastes sweet but clean, with flavors of strawberry, cherry and pepper on the finish. 80% Garnacha and 20% Graciano.",Rosado,86,10.0,Northern Spain,Rioja,Long Island,Michael Schachner,@wineschach,Ilurce 2011 Rosado Rosé (Rioja),Rosé,Ilurce
15029,Italy,"Aromatic herb, woodland berry, violet, citrus zest and tilled soil scents take shape in the glass. The succulent, linear palate doles out cranberry, red cherry white pepper and star anise flavors, bolstered by a backbone of firm, refined tannins and bright acidity.",Montestefano,93,50.0,Piedmont,Barbaresco,Columbia Valley,Kerin O’Keefe,@kerinokeefe,La Ca' Nova 2014 Montestefano  (Barbaresco),Nebbiolo,La Ca' Nova
15079,Chile,"This Pinot is aromatic; rhubarb, dried raspberry, rubber, prickly herbal notes and spice scents all vie for attention. This is solid and creamy in feel, with cutting acidity and herbal, lightly leafy flavors of dried, spicy red fruits. A lightly herbal tasting finish is the finale.",Single Vineyard Las Brisas Vineyard,88,22.0,Leyda Valley,,Central Coast,Michael Schachner,@wineschach,Leyda 2011 Single Vineyard Las Brisas Vineyard Pinot Noir (Leyda Valley),Pinot Noir,Leyda
15102,France,"Using fruit that was sourced from a 12-acre property planted to Merlot, this wine is laden with wood. A burnt edge covers what will inevitably be attractive, ripe plum fruit. It has acidity on the finish, and its juicy element promises good things in 2–3 years.",Réserve,86,22.0,Bordeaux,Castillon Côtes de Bordeaux,Central Coast,Roger Voss,@vossroger,Château Lamour 2010 Réserve  (Castillon Côtes de Bordeaux),Merlot,Château Lamour
15110,Spain,"Powerpacked stuff, no ifs, ands or buts. But it's also a tannic heavyweight with a clamp-down palate that feels a bit like chewing on bolts. Starting aromas of raisin, char and black olive are brooding and mulchy, while the main act is dark, with coffee and cassis. Better flavors than feel; however, time could tame the beast.",Finca La Planeta,87,55.0,Catalonia,Priorat,New York Other,Michael Schachner,@wineschach,Celler Pasanau 2004 Finca La Planeta Red (Priorat),Cabernet Blend,Celler Pasanau
15252,US,"This is a simple, country-style Pinot Noir, dry and modest in berry fruit. It's not bad, just not particularly interesting. But for the price, it will get you through.",,84,12.0,California,Santa Barbara County,Central Coast,,,SeaGlass 2010 Pinot Noir (Santa Barbara County),Pinot Noir,SeaGlass
15266,Germany,Bright watermelon and raspberry candy flavors are sunny and fresh on the nose and palate in this easygoing rosé. Crisp acidity makes it especially thirst-quenching. Enjoy now.,Dry,89,13.0,Rheinhessen,,Oregon Other,Anna Lee C. Iijima,,Schäfer 2015 Dry Rosé (Rheinhessen),Rosé,Schäfer
15267,Chile,"It's taken time, but Undurraga has finally hit paydirt with this Limarí Syrah. Cool, gritty aromas of black olive, herbs, asphalt, cassis and boysenberry are stacked and complex. This feels just plush enough, but with bracing acidity. Flavors of hard spices, pepper, wild herbs and leather blend with plum and berry notes prior to a savory, meaty, leathery finish. Drink through 2020.",T.H. Terroir Hunter,91,25.0,Limarí Valley,,Finger Lakes,Michael Schachner,@wineschach,Undurraga 2012 T.H. Terroir Hunter Syrah (Limarí Valley),Syrah,Undurraga
15332,US,"Varietal bottlings of Sangiovese are an extreme rarity in this appellation, yet this wine makes its case for more. It shows aromas of herbs, cigar box, mocha, plum and raspberry jam. Flavors convey purity and concentration, with the tannins providing a lightly chalky feel.",,91,25.0,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Foundry Vineyards 2012 Sangiovese (Walla Walla Valley (WA)),Sangiovese,Foundry Vineyards
15340,New Zealand,"A hint of stuck flint adds a touch of complexity, but this is basically a simple, fruity Sauvignon, imbued with ample passion fruit flavor. A hint of green herbs comes in on the finish.",,87,14.0,Marlborough,,Long Island,Joe Czerwinski,@JoeCz,3 Stones 2009 Sauvignon Blanc (Marlborough),Sauvignon Blanc,3 Stones
15420,Spain,"Earth, leather and strong but quality oak notes accent berry-fruit aromas. Cheek-sucking tannins make for a rugged mouthfeel. Spicy, peppery berry flavors are fully oaked and toasty, while this tastes dry and minty on the finish. Grilled meat and/or a few years on its side is what this needs. Drink through 2025.",Trienna,92,77.0,Northern Spain,Ribera del Duero,Willamette Valley,Michael Schachner,@wineschach,Portia 2012 Trienna  (Ribera del Duero),Tempranillo,Portia
15446,France,"This is a crisp style of Chablis, bringing out a steely side while keeping fruitiness to the fore. Apple and freshly sliced melon are given texture by the citrus zest and bright acidity. Drink now.",,87,25.0,Burgundy,Chablis,Southern Oregon,Roger Voss,@vossroger,Simonnet-Febvre 2012  Chablis,Chardonnay,Simonnet-Febvre
15480,Portugal,"Perfumed and lightly spicy, this is a Sauvignon Blanc that brings out the tropical fruit side of the grape. With its rich fruit and soft citrus, it is smooth and ready to drink.",Monte de Baía,85,15.0,Península de Setúbal,,Southern Oregon,Roger Voss,@vossroger,Wines & Winemakers 2016 Monte de Baía Sauvignon Blanc (Península de Setúbal),Sauvignon Blanc,Wines & Winemakers
15519,France,"Officially launched in 2011, this is a fresh and fruity style of the classic fortified wine. Lively notes of strawberry and cream, white cherry and fresh bay leaf dance on the nose, while the palate boasts flavors of small red berry and vanilla spice.",,87,20.0,Languedoc-Roussillon,Rivesaltes Rosé,Finger Lakes,Lauren Buzzeo,@laurbuzz,Croix Milhas 2011 Grenache (Rivesaltes Rosé),Grenache,Croix Milhas
15525,US,"Aromas of wilted white flowers and ground herbs are followed by off-dry drinking fruit flavors, with peanut shell notes on the finish.",Estate,82,35.0,Washington,Lake Chelan,Columbia Valley,Sean P. Sullivan,@wawinereport,Mellisoni 2016 Estate Pinot Grigio (Lake Chelan),Pinot Grigio,Mellisoni
15565,France,"This is a fresh, almond and apple-flavored sparkling wine. With crisp acidity and some attractive bottle aging, it's ripe but cut by a steely aftertaste, and is ready to drink.",Cuvée T,87,25.0,Loire Valley,Vouvray,Columbia Valley,Roger Voss,@vossroger,Domaine Vincent Carême 2012 Cuvée T  (Vouvray),Chenin Blanc,Domaine Vincent Carême
