id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
2709,US,"Zesty aromas of just-cut apple, lemon-lime soda and tuberose meet a stony quality on the nose of this popular wine from the Edna Valley producer. It's fresh and crisp on the palate, with ripe apples, kiwi and sea-salt flavors.",Stainless Unoaked,88,18.0,California,Central Coast,Central Coast,Matt Kettmann,@mattkettmann,Chamisal Vineyards 2014 Stainless Unoaked Chardonnay (Central Coast),Chardonnay,Chamisal Vineyards
2734,France,"89-91. Barrel sample. While there is 100% new wood, the weight of fruit in this expression is sufficient to power through. It will be an impressive wine.",Barrel Sample,90,,Bordeaux,Saint-Émilion,Sonoma,Roger Voss,@vossroger,Château Péby Faugères 2011 Barrel Sample  (Saint-Émilion),Bordeaux-style Red Blend,Château Péby Faugères
2736,France,"This producer, based in the Tarn valley east of Cahors, has created a rounded, ripe and fruity wine. With some young tannins still in evidence, it is all about berry fruits and balanced acidity. The structure will soften over the next few months, so drink this attractively fruity wine from late 2017.",Syrah-Duras,87,12.0,Southwest France,Côtes du Tarn,Washington Other,Roger Voss,@vossroger,Domaine D'en Ségur 2015 Syrah-Duras Red (Côtes du Tarn),Red Blend,Domaine D'en Ségur
2741,Austria,"This is a wine with such a wonderful balance of fresh, lemon acidity and sweetness. Its honeyed texture is cut with a mineral bite that gives opulence and structure at the same time. The wine needs long aging so drink from 2017.",Nouvelle Vague Nummer 9 Trockenbeerenauslese,97,90.0,Burgenland,,Washington Other,Roger Voss,@vossroger,Kracher 2010 Nouvelle Vague Nummer 9 Trockenbeerenauslese Chardonnay (Burgenland),Chardonnay,Kracher
2762,US,"An easy wine whose ripe fruit and oak flavors are immediately likeable. The cherries, raspberries and plums have a jammy sweetness, yet the tannins are firm. Easy to find, with 27,300 cases produced.",,87,20.0,California,Dry Creek Valley,Sonoma,,,Frei Brothers 2008 Merlot (Dry Creek Valley),Merlot,Frei Brothers
2763,Chile,"Baked bean, rubber and lacquer are all too apparent on the nose, and while the wine settles in the glass and loses some of that harshness, it never totally disappears. Along the way there's driven cherry and plum fruit and a minty aftertaste. Imported by Vinecrest Co.",Casas Patronales San Ernesto & Los Olivos Vineyards,84,10.0,Maule Valley,,Washington Other,Michael Schachner,@wineschach,Viña Casas Patronales 2006 Casas Patronales San Ernesto & Los Olivos Vineyards Cabernet Sauvignon-Carmenère (Maule Valley),Cabernet Sauvignon-Carmenère,Viña Casas Patronales
2771,US,"If you like you Zinfandels very spicy and peppery, with a briary, rustic nature, this is for you. The flavors suggest blackberries, mulberries, blueberries and anise, with a roasted finish. But it's that spicebox thing that really marks the wine.",Potter Vineyard,87,20.0,California,Shenandoah Valley (CA),Sierra Foothills,,,Clos du Lac 2004 Potter Vineyard Zinfandel (Shenandoah Valley (CA)),Zinfandel,Clos du Lac
2773,Spain,"Aromas of tomato, spiced cherry, leather and fresh herbs are clean and appealing. A standard, balanced mouthfeel is medium in body, with dry, woody flavors of peppery plum and berry fruits. Minty and darker on the finish.",Pergolas Old Vines Crianza,86,14.0,Central Spain,Valdepeñas,California Other,Michael Schachner,@wineschach,Bodegas Navarro López 2011 Pergolas Old Vines Crianza Tempranillo (Valdepeñas),Tempranillo,Bodegas Navarro López
2787,Chile,"Gritty, seemingly reduced aromas of berry and plum are herbal and come with an olive note. This is highly acidic, with a scouring mouthfeel and finish. Tart flavors of berry fruits lead to a finish with some bitterness.",Reserva,84,14.0,Maule Valley,,Oregon Other,Michael Schachner,@wineschach,Morandé 2013 Reserva Malbec (Maule Valley),Malbec,Morandé
2790,Portugal,"A particularly clean, fresh and dry rosé, full of currant fruit, a taut, refreshing texture and a final burst of acidity.",,86,18.0,Lisboa,,Sierra Foothills,Roger Voss,@vossroger,Quinta de Sant'Ana 2010 Rosé (Lisboa),Rosé,Quinta de Sant'Ana
2794,Canada,"This wine is the vinous equivalent of biting into a ripe, juicy mango that has been drizzled with honey. It's viscous and full in feel, loaded with tropical flavors that linger on the finish. Perhaps a bit one note but represents it well.",Icewine,92,70.0,Ontario,Niagara Peninsula,Sierra Foothills,Sean P. Sullivan,@wawinereport,Stratus 2008 Icewine Riesling (Niagara Peninsula),Riesling,Stratus
2804,US,"Shows great acidity that really gets the tastebuds whistling, and also deep, complex varietal flavors of Meyer lemons, limes and sweet vanilla, with a green grass component in the background. Very fine and dry, an elegant, sophisticated Sauvignon Blanc of great integrity.",Charles Vineyard,92,20.0,California,Anderson Valley,California Other,,,Foursight 2008 Charles Vineyard Sauvignon Blanc (Anderson Valley),Sauvignon Blanc,Foursight
2808,France,"Produced from old vines in Verdigny, this is rich while still totally crisp. Ripe yellow and white fruits, apricots and apples are cut with acidity and a taut, mineral character. While this wine is ready to drink, it will improve for some time, and will be better in 2017.",Vieilles Vignes,91,50.0,Loire Valley,Sancerre,Oregon Other,Roger Voss,@vossroger,Roger et Didier Raimbault 2013 Vieilles Vignes  (Sancerre),Sauvignon Blanc,Roger et Didier Raimbault
2811,Portugal,"With six months in wood, this wine shows a strongly spicy character that gives a toast taste. The fruit is still developing, although it shows promise with its rich tannins and black-currant flavors. Wait until 2018 before drinking to let it live up to its potential.",Grilos Reserva,89,10.0,Dão,,Willamette Valley,Roger Voss,@vossroger,Global Wines 2015 Grilos Reserva Red (Dão),Portuguese Red,Global Wines
2830,Argentina,"Sweet and frothy, and made quite close to the Moscato style, meaning the nose is full of flowers and lime. The palate is a mix of crushed children's vitamins, mango and ripe melon.",Deseado,85,13.0,Other,Neuquén,New York Other,Michael Schachner,@wineschach,Familia Schroeder 2006 Deseado Torrontés (Neuquén),Torrontés,Familia Schroeder
2838,US,"This unusual Cabernet, which includes small percentages of four different Rhône red grapes, doesn't show much of anything in the way of Cabernet flavor. Stemmy and tannic, with green tea on the finish, it registers high in alcohol but is green on the palate.",,82,33.0,Washington,Red Mountain,Columbia Valley,Paul Gregutt,@paulgwine ,Michael Florentino 2009 Cabernet Sauvignon (Red Mountain),Cabernet Sauvignon,Michael Florentino
2864,France,"This wine comes from a small Chardonnay enclave in the predominantly red premier cru of Beaune Grèves. With its intense exotic fruit and apricot flavors, it's both ripe and crisp with acidity. That makes for a delicious reflection of the vintage, needing time to mature. Drink from 2020.",Beaune Grèves Premier Cru Le Clos Blanc,92,65.0,Burgundy,Beaune,Finger Lakes,Roger Voss,@vossroger,Louis Jadot 2014 Beaune Grèves Premier Cru Le Clos Blanc  (Beaune),Chardonnay,Louis Jadot
2888,US,"This wine doesn't quite know what it wants to be when it grows up. It vacillates between an intensity of oak, matchstick flintiness and a misplaced sense of austerity.",,83,18.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Sonoma Cuvée 2014 Chardonnay (Russian River Valley),Chardonnay,Sonoma Cuvée
2909,US,"This wine consists of all five red Bordeaux varieties plus 5% Syrah. Tart, soft and juicy with black and red cherry fruit, it's direct in its delivery of dried herb and licorice—flavors that complement the robust ripeness and density.",Estate Bottled,88,55.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Clos Pegase 2013 Estate Bottled Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Clos Pegase
2912,Argentina,"While Argentine Malbecs aren't textbook cellaring wines, this one has enough spirit, tannin and structure to benefit from a few years on its side. Now, it's lush on the nose, with ripe berry, pencil eraser, vanilla and marzipan aromas. The palate is chewy but well built, with dense blackberry, cassis, coconut and chocolate flavors. On the finish, things only intensify. Will be at its best around 2015–2016.",Gran Las Divas Vineyard,93,32.0,Mendoza Province,Tupungato,Oregon Other,Michael Schachner,@wineschach,Riglos 2010 Gran Las Divas Vineyard Malbec (Tupungato),Malbec,Riglos
2940,Italy,"95   Massolino 2012 Parafada (Barolo). A textbook Barolo, this opens with scents of mature berry, leather, underbrush, tobacco and an elegant trace of fragrant blue flower. The well-structured palate delivers succulent black cherry, crushed raspberry, cinnamon, licorice, clove and mineral alongside a backbone of firm yet refined tannins. Drink 2020–2030.",Parafada,95,96.0,Piedmont,Barolo,Sierra Foothills,Kerin O’Keefe,@kerinokeefe,Massolino 2012 Parafada  (Barolo),Nebbiolo,Massolino
2945,US,"Soft, sweet and simple, with chocolate-covered cherry and orange cola flavors.",Night Rider,81,12.0,California,Paso Robles,Central Coast,,,Purple Cowboy 2007 Night Rider Merlot (Paso Robles),Merlot,Purple Cowboy
2952,US,"Racy acidity gives this wine a clean, bracing mouthfeel. Then the fruit kicks in, filled with pineapples, green apples, lemons, limes and pears. But with a sugary finish, it could be drier.",,84,19.0,California,Russian River Valley,Sonoma,,,Hanna 2010 Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,Hanna
2962,Italy,"This is a gorgeous Italian white from northern Italy that boasts fragrant tones of spring flower and chopped herb backed by peach, honey and white almond. It's crisp, intense and would be perfect with basil Thai curry.",Estrosa,89,13.0,Piedmont,Monferrato,Central Coast,,,Pico Maccario 2010 Estrosa White (Monferrato),White Blend,Pico Maccario
2963,Australia,"This is a fine example of what Barossa Shiraz is capable of at a realistic price. It's full bodied and richly textured, plush without being too soft. French oak brings a smoky, bacony element to the ripe blueberry fruit, plus a dusting of baking spices that lingers on the finish. Drink now–2025.",Twins,92,25.0,South Australia,Barossa,Willamette Valley,Joe Czerwinski,@JoeCz,Maverick 2014 Twins Shiraz (Barossa),Shiraz,Maverick
2975,Spain,"Clean and fresh, this features largely neutral, mineral-driven aromas that hint at white fruit and melon. Citrus, particularly white grapefruit, is the lead flavor, while background notes of pith, melon and green banana make appearances. Fresh, crisp and nice on the finish.",Single Vineyard,88,20.0,Galicia,Rías Baixas,Central Coast,Michael Schachner,@wineschach,Finca de Arantei 2011 Single Vineyard Albariño (Rías Baixas),Albariño,Finca de Arantei
2990,US,"Scents of black cherry, tar and coffee-crusted beef roast show on the nose of this hefty bottling. The cherry extends to the palate, where it picks up the tang of just-ripe boysenberry and pure flavors of black pepper and asphalt, as well as a cigar ash complexity toward the finish.",,89,42.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Cinnabar 2013 Syrah (Paso Robles),Syrah,Cinnabar
2995,Italy,"Cortegaia is a thin, ruby-colored red wine with easy aromas of small berry and white cherry. The mouthfeel is compact and watery but its also refreshingly crisp. You could drink it chilled with appetizers.",Cortegaia,84,10.0,Piedmont,Piedmont,Sierra Foothills,,,La Scolca NV Cortegaia Red (Piedmont),Red Blend,La Scolca
2999,US,"Crisp and tart in lemon peel and grapefruit, the loveliest aspect of this lightly ripe wine is its sublime texture, an earthy velvety expression of fineness and elegance that persists in its delicacy.",Lumiere Laughing Raven Vineyard,91,22.0,California,Alexander Valley,Sonoma,Virginie Boone,@vboone,Barber 2016 Lumiere Laughing Raven Vineyard Sauvignon Blanc (Alexander Valley),Sauvignon Blanc,Barber
3017,US,"Cab Franc is often a high point in lineups of red wines from the Rogue Valley, but this one misses the mark. A sweaty nose gets it off to a rough start, and the flavors of stems and green tannins do nothing to help the tart generic fruit. It might slip comfortably into a flight of budget Bordeaux from a cool year.",,85,29.0,Oregon,Rogue Valley,Southern Oregon,Paul Gregutt,@paulgwine ,South Stage 2012 Cabernet Franc (Rogue Valley),Cabernet Franc,South Stage
3065,France,"With its designer white bottle, this is obviously a statement wine. Yet, it's also deliciously fruity and crisp. With bright red fruit and a citrusy tang, it's lively and perfumed.",Tentation by Renucci,88,,France Other,Ile de Beauté,Napa,Roger Voss,@vossroger,Domaine de Terra Vecchia 2016 Tentation by Renucci Rosé (Ile de Beauté),Rosé,Domaine de Terra Vecchia
3067,US,"Spiced plums and purple flowers such as violet make for an appealing aromatic profile on this well-priced wine, a blend of 57% Syrah, 23% Petite Sirah, 17% Grenache and 3% Viognier. The palate is soft with flavors of ginger and red currant, tasting elegant though not exactly restrained. The strong tannins could use until 2016 to mellow out properly.",Copper,90,16.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Quadrant 2010 Copper Red (Paso Robles),Rhône-style Red Blend,Quadrant
3081,US,"From a lovely site in the Sebastopol Hills, this wine is tart and tangy with pomegranate and dark cherry flavors, deepened with spicy earth and cardamom accents. It offers length, breadth and a full-bodied expression of the grape and place.",Kanzler Vineyard,90,56.0,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,A.P. Vin 2015 Kanzler Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,A.P. Vin
